,transaction_date,fish_product_type,length_cm,width_cm,height_cm,weight_kg,historical_price,current_price
25,2023-03-27 15:00:54.054054054,udang,96.3728024026646,23.585147960144585,12.472913062963027,1,70865.10936028967,70752.93705265611
26,2023-02-06 19:13:09.189189189,tuna,72.37544651450786,5.6109891418675995,7.994616706144193,1,41377.682835704254,42193.245092179925
27,2023-12-26 06:19:05.945945948,kakap,50.40596071497642,22.440966768940154,5.01741754079155,1,42472.60562560204,40193.78467777091
28,2023-11-25 15:45:35.135135136,bandeng,35.77233012583019,15.544523616796004,8.699411583164979,1,18679.899205471345,19548.961170970742
29,2023-12-12 01:16:23.783783784,tuna,58.334658355487996,17.650882199316555,3.6626702489163416,1,42940.46818802723,43823.88121062545
30,2023-05-07 01:40:54.054054054,udang,35.56466585482408,17.889405542420675,14.308601448027321,1,68191.83700751477,67777.57230370179
31,2023-02-20 15:31:10.270270270,kakap,33.30652861945137,21.39595609969455,3.8978544623396765,1,43134.842172643584,44033.86784824383
32,2023-08-15 06:29:11.351351352,tuna,69.38814059303795,11.66814644318221,8.261480583006938,1,44041.97441152012,41259.033830254404
33,2023-07-01 19:37:39.459459460,tuna,61.846777966542774,19.661023797199867,9.358575133062313,1,43058.23209694996,44118.731939754005
34,2023-05-15 19:33:20.000000000,tuna,73.60768276887534,15.571562194443942,14.823645987447426,1,41478.7378129751,40426.34170805839
35,2023-03-14 03:27:34.054054054,kakap,94.36847019375914,20.867880286106953,4.992261883714329,1,41278.718507741505,44330.91854434515
36,2023-09-08 07:38:22.702702704,kakap,62.58081706712321,24.81092065540267,4.373178223348303,1,41637.10479366724,42495.93225466665
37,2023-08-01 18:55:51.351351352,kerapu,66.47456426102381,9.013020348075225,3.104473764750523,1,44905.412822800776,45630.95674291144
38,2023-11-25 07:00:54.054054056,udang,27.17010713239537,24.89297283119996,4.866857242431628,1,67085.60917697016,67773.92865340422
39,2023-01-22 11:56:23.783783783,bandeng,77.41086287269036,6.79624308565548,5.487275748812012,1,20218.589534370385,19393.624285539834
40,2023-04-30 12:16:34.594594594,tuna,51.9924165443325,5.046350958096277,10.566971298997107,1,41923.662882537225,44995.247490518224
41,2023-02-04 23:29:43.783783784,kerapu,98.1380190930063,5.883238723556625,5.636481484696805,1,46397.97349313822,45211.8006639067
42,2023-04-24 16:21:37.297297298,bandeng,85.85392124765282,11.835648094735234,3.2462497767519025,1,19766.313770803667,18637.398292421698
43,2023-12-21 21:22:52.972972972,kerapu,61.79848324128947,17.658126613568683,12.919420146029864,1,47243.094223333515,47217.69342795264
44,2023-04-19 22:40:43.243243244,kakap,29.857812333773282,6.3805908177569925,7.387148412047601,1,40336.884357609626,42442.712332201285
45,2023-04-11 22:17:39.459459460,tuna,88.75326346244714,5.113316290591346,7.244360238968808,1,44157.70393168833,42620.98135531654
46,2023-12-03 16:08:38.918918920,bandeng,83.98248763392174,23.741820569175896,6.629748350015118,1,18807.851072415062,19933.9514603816
47,2023-08-07 23:35:29.729729732,bandeng,34.76681036296264,21.438532718798594,14.70447932575705,1,20063.064762914237,19014.431360702492
48,2023-06-09 22:56:34.594594596,bandeng,43.622263137624806,21.183663422780622,5.041385007711378,1,20177.143272694782,20494.529489382945
49,2023-11-01 23:21:04.864864864,bandeng,83.47258065182699,22.68848551003954,13.778856767438821,1,20044.26892841002,19402.045752081267
50,2023-07-27 16:30:16.216216216,bandeng,34.81827572379277,19.00068545544209,12.321639985678654,1,19731.648587074535,18696.898248827663
51,2023-11-17 06:37:50.270270272,kerapu,93.42019913371018,7.088082594961628,3.917759465991757,1,44080.34948409886,48082.64316203669
52,2023-04-06 02:22:42.162162162,tuna,53.96219401570895,12.982003761474461,14.840749218010185,1,41801.87746181586,43215.52176308925
53,2023-07-30 14:27:44.864864864,kakap,26.96311700701269,19.46298972929259,6.256391562468126,1,43024.197146812905,41578.71701242019
54,2023-01-09 09:07:44.864864864,kakap,85.25989148034247,10.606689215830418,4.182995124268948,1,41937.2564796127,43107.59362017024
55,2023-01-11 22:20:32.432432432,kakap,49.88077464307101,18.748127282724752,12.951770809509114,1,44317.39947456407,41099.30978184489
56,2023-08-13 19:30:27.027027028,kakap,62.11993553230248,5.489968965353047,11.480106404132398,1,41544.01137674808,42224.19679670265
57,2023-01-04 15:26:50.810810810,kerapu,28.984347552897532,11.122746817591864,10.40662567053481,1,45614.441358522636,48946.768871920285
58,2023-03-22 12:35:18.918918919,udang,20.20672118759859,15.982606725543453,4.8717703643871975,1,67781.1810833598,66694.98071191815
59,2023-10-26 18:41:26.486486488,tuna,71.0388164634638,17.641796590124844,8.741953395071542,1,41663.904344803974,41933.48224993731
60,2023-04-18 20:26:40.000000000,bandeng,61.21401362669853,16.540813289238216,12.366672322646565,1,19682.03141792263,20288.627576856798
61,2023-01-20 16:12:58.378378378,udang,67.48308552985178,18.955125521468588,6.643487257726083,1,71397.52541303524,73549.82537513066
62,2023-07-17 11:39:05.945945946,kakap,83.4995080304413,5.121774964796781,6.740277942180498,1,43312.839588693925,42269.63068210898
63,2023-03-18 03:39:05.945945946,udang,71.72847307382881,7.018823999550429,3.0376908725774654,1,72223.28612384813,69757.39688517545
64,2023-08-09 01:49:32.972972972,tuna,33.98187542619017,22.3788850455829,5.090920819744555,1,44429.569977487125,42860.859808918845
65,2023-09-10 03:21:48.108108108,bandeng,48.861801528847984,18.634972881803225,13.504867501462012,1,20276.981797389708,20544.400725757536
66,2023-08-30 05:01:15.675675676,bandeng,92.47128838302083,7.258632853720226,8.300957899652484,1,18443.574427761014,20373.87561924717
67,2023-11-12 12:56:56.216216216,tuna,81.59557602013432,21.841488747971585,14.810813990813207,1,43679.58976775994,40853.00562310822
68,2023-01-26 12:07:55.675675675,tuna,64.53096463493738,9.844624356491337,7.748495562885511,1,41041.99786809166,42183.789089235375
69,2023-07-17 20:23:47.027027028,kakap,40.451599824741784,14.565197683904469,11.582237457362895,1,40664.64021353991,42320.002140982135
70,2023-02-08 23:41:15.675675676,bandeng,44.164840146783604,7.903930257693206,6.38302851485675,1,19868.52420503801,20214.92105679214
71,2023-06-29 15:09:32.972972974,udang,78.55664540685076,19.202201128434133,7.365715693691202,1,68221.8942023431,70543.72163736456
72,2023-08-03 23:23:57.837837840,kerapu,88.09394086822167,18.337088420285355,5.288711851090736,1,44314.144398537435,47598.21254115957
73,2023-09-27 23:51:21.081081080,kerapu,73.71397356244915,9.222249423322724,7.16474842199274,1,44756.96353919099,49490.099492160894
74,2023-04-17 09:27:55.675675676,tuna,84.76239806147534,22.268015337140035,9.566850245047718,1,40004.6470843498,40374.800217350064
75,2023-04-16 07:13:52.432432432,kakap,81.33249081603248,13.026120484394244,14.901274571750992,1,44516.11813672354,41115.04911766866
76,2023-08-26 13:34:24.864864864,kerapu,31.97631743655662,10.850301821414837,10.970420556861427,1,44135.39891112681,46243.427655543506
77,2023-01-15 05:02:42.162162162,bandeng,53.91558503306416,8.046591789290709,5.390951452899769,1,18881.748269871874,19199.89952701244
78,2023-08-03 14:39:16.756756756,tuna,32.23870406628501,10.323360250310749,3.5395372990986136,1,42081.313903439535,40108.22780673492
79,2023-04-22 20:38:11.891891892,udang,38.81884678415879,5.44053842447634,4.516277775774127,1,68523.88487279671,66352.57637306364
80,2023-09-05 09:40:54.054054056,tuna,89.5407699720842,16.66514984912231,9.750662415276569,1,44558.62938456388,43404.76645701788
81,2023-01-25 01:09:11.351351351,udang,57.83135725065457,21.844614926878958,12.181923945801195,1,65930.36935502324,72810.460599573
82,2023-04-11 04:48:17.297297298,tuna,62.82864814741287,15.979608988832837,14.285030487608964,1,42561.07353838526,42571.13505632989
83,2023-01-25 09:53:52.432432432,tuna,34.27567721822177,9.385479238477515,3.18987806396185,1,43402.39731262187,42695.95539756816
84,2023-04-26 20:49:43.783783784,tuna,44.98174288390368,5.673383564277454,9.273121698742438,1,44658.48986840584,41275.4671641619
85,2023-07-19 16:07:12.432432432,udang,38.4196934742296,9.292561465176057,8.65040827467812,1,70687.04426741452,71896.58618179643
86,2023-12-30 15:15:18.918918920,udang,36.49489316147411,13.322428561421846,10.872660263708447,1,72190.79293529646,71764.7156164115
87,2023-09-18 03:44:51.891891892,tuna,71.0368634652776,20.19222857399593,9.714946253584102,1,40418.624689226745,42941.828446088286
88,2023-10-02 08:47:34.054054056,kerapu,40.55070781165718,8.756857050755482,11.244469806989766,1,46122.6673101531,45169.65357581239
89,2023-04-30 03:31:53.513513514,kakap,70.56123888163347,19.39582906709372,10.896991016990285,1,41869.735672395334,40485.091091185444
90,2023-05-20 04:29:32.972972974,kakap,24.676369128684314,22.338669367037674,4.404140698295354,1,44431.44108227859,40321.19287928563
91,2023-06-14 07:52:47.567567568,kakap,31.34195148216815,14.078936962167141,12.596614963424635,1,40756.855856316375,42963.480333214386
92,2023-07-10 04:45:24.324324324,udang,41.96322032001003,21.428639832851864,4.478790908595898,1,66845.46661316037,72365.28961697096
93,2023-03-21 10:21:15.675675676,udang,67.76375335165534,16.09314696070191,11.382367502509645,1,68294.17682906355,72638.30954060359
94,2023-10-14 18:06:50.810810812,kerapu,74.06729960699008,17.7418167416181,7.993744411687281,1,44299.56326051761,46549.92140888897
95,2023-06-08 20:42:31.351351352,kakap,55.417357342362166,15.525569206764054,9.166208814919175,1,40912.29020326245,43921.35649653358
96,2023-10-06 08:59:05.945945948,kakap,55.663273166178314,14.263454335026836,13.839576172508526,1,44826.048192728675,44734.40098170512
97,2023-02-02 01:32:15.135135135,tuna,77.96134811188945,9.693068835516987,13.67860471768184,1,42140.919699335864,41375.85056244034
98,2023-01-23 22:55:08.108108108,udang,21.265687341246597,11.063881189220922,12.814275667860354,1,70782.55750906398,68863.2748403222
99,2023-10-28 23:09:32.972972972,kakap,47.28720195793764,10.79940237887218,9.121780565475879,1,43630.55629672318,44657.3949629834
100,2023-09-18 21:14:14.054054056,kerapu,85.49656456953862,16.265778619076293,11.834877721605997,1,46018.287738539606,45860.270320245065
101,2023-05-08 21:24:19.459459460,kerapu,68.25755281706978,7.399073860477799,9.154764666225713,1,44809.74890925784,49026.31959676988
102,2023-12-08 01:04:51.891891892,kakap,46.97817062043363,23.3358338140467,13.43527298969733,1,41032.905081108904,44905.22431127233
103,2023-04-04 06:39:16.756756757,udang,92.4419833863739,19.413102905662264,7.833309998794799,1,68168.78510796101,71026.84797431028
104,2023-08-20 08:54:46.486486488,kerapu,81.80981819595061,13.028912618263872,14.642824132978522,1,47498.37631193724,48492.896592272926
105,2023-08-23 15:36:56.216216216,tuna,41.191635778938675,8.17248289052756,14.18787309874653,1,41991.40274544527,43747.72782110543
106,2023-07-21 20:35:18.918918920,kerapu,71.62318700205735,22.639843394432717,11.899231433421427,1,44037.480838450705,47847.43841688538
107,2023-12-16 10:12:36.756756756,bandeng,67.66005825511654,21.475561802023304,6.3529906101128635,1,19603.836525655184,19105.941467856836
108,2023-03-03 05:07:01.621621622,bandeng,52.09503312311861,19.434431054343584,4.579843065519101,1,20519.48080138706,18531.31697718827
109,2023-12-01 02:55:51.351351352,udang,49.35648633638405,10.430940948224848,13.25644140111837,1,72259.03641027116,68413.02420666114
110,2023-07-12 09:13:30.810810812,kakap,47.48483798205632,13.048932748673378,4.983627433655535,1,44126.05685629816,43334.67992601953
111,2023-10-27 20:55:29.729729732,udang,69.37246267165175,7.054965049048468,13.251129467968028,1,72119.47574437027,66440.73942546797
112,2023-12-25 21:34:24.864864864,udang,55.39279491845356,8.780790494550635,8.889180080548325,1,68254.59277000547,65697.72746042158
113,2023-10-25 07:42:42.162162164,udang,86.54904906011376,20.660332746334657,7.87868140569725,1,71874.58943678602,66745.4774553441
114,2023-02-01 08:02:52.972972973,udang,73.56820929071695,19.300774377013674,13.838289346013148,1,66773.92313405179,71469.03459656853
115,2023-06-07 09:43:47.027027028,tuna,25.59452845675473,16.869715259518692,10.246211790483335,1,43288.580736379765,44863.96850828222
116,2023-03-09 01:01:58.918918919,tuna,71.21345790625328,22.914534518523457,9.919368085556613,1,43207.84283342497,44915.3234980741
117,2023-12-23 08:21:37.297297300,kerapu,41.691794920014786,16.66533035626091,9.705191335492772,1,44140.63389499354,46716.88532027103
118,2023-07-14 13:41:37.297297298,bandeng,67.42495933227381,14.339359999272215,7.454034192234377,1,20212.33130725914,20399.5102922824
119,2023-04-18 02:57:17.837837838,udang,74.41055448827612,11.807414926115253,12.427717242349527,1,73006.63446178006,71641.97693716234
120,2023-11-22 00:18:44.324324324,kerapu,38.466335132320964,23.80897011472345,6.0335813281892765,1,45470.784031596595,46755.72130341532
121,2023-06-04 20:30:59.459459460,bandeng,56.54869159042949,6.65430923048707,14.2667395204953,1,20268.498665628147,19717.3492257967
122,2023-09-17 19:00:10.810810812,kakap,35.22598902552542,23.617747441216167,13.72782246056353,1,40412.02985930974,40686.13573308435
123,2023-04-05 17:38:01.081081081,tuna,24.187110062920667,21.534293198620368,7.049763908098778,1,42999.83929130533,44688.30730308296
124,2023-03-28 08:30:16.216216216,bandeng,50.278113878869526,7.598598490714026,11.753565237979965,1,19516.98779026884,19209.438472683087
125,2023-07-23 16:18:44.324324324,kakap,49.03554174767936,16.299687153505072,9.878678333395097,1,42729.617666545004,42230.74628228585
126,2023-08-01 10:11:10.270270272,bandeng,99.63843925634056,22.33095963498174,7.051791623990815,1,20530.271964333995,19944.81853129517
127,2023-06-12 03:24:41.081081082,tuna,55.70818809581137,16.436183272143076,14.862259775945361,1,44356.576236234265,41669.51235763277
128,2023-11-12 21:41:37.297297300,tuna,46.68556395777603,23.143996431212447,3.3028481501791704,1,43925.41828619879,41271.29580494465
129,2023-10-19 11:47:44.864864864,kerapu,66.43800053733398,23.85967633632085,6.031752367455439,1,45505.34151723104,47470.77166298621
130,2023-08-07 06:06:07.567567568,udang,27.101391528621477,13.447690443686117,9.240888733333804,1,73076.91275522595,65804.86947471116
131,2023-11-06 08:17:17.837837840,bandeng,96.93325887638505,12.546273228126472,9.263436041742766,1,18624.267692666912,20057.667757661362
132,2023-04-07 13:21:26.486486487,bandeng,70.79680364728264,23.726423079383135,10.067196899346769,1,20362.657198085213,19582.253750715972
133,2023-12-29 13:01:15.675675676,kakap,80.38702559526783,18.502801222993362,12.020114064275031,1,41640.80036176804,43028.768652604675
134,2023-07-12 17:58:11.891891892,tuna,33.638235053913405,7.320453626963386,10.481733966231557,1,40268.861558309916,43159.400796234426
135,2023-01-21 00:57:39.459459459,bandeng,52.758228240416315,5.845834984453624,10.203377526336444,1,19939.52106375372,19612.215359932896
136,2023-02-13 17:22:09.729729730,tuna,53.81512907169516,16.292581019945263,3.6421735549565195,1,41156.399641579774,42912.66888720368
137,2023-03-20 08:07:12.432432433,bandeng,85.74451551208695,23.60341930876849,7.518363453471579,1,18960.213589488652,19972.712862046712
138,2023-01-10 02:37:07.027027027,kerapu,20.098934380752755,21.88497404811637,5.784668876413872,1,45683.259414258246,48142.153659488205
139,2023-01-27 05:37:17.837837838,udang,44.06824866826041,18.51695492928673,6.184441339223705,1,66122.21509352063,71565.10960854619
140,2023-01-17 00:46:07.567567567,bandeng,98.4989099475443,7.7823169778217505,9.652049692084137,1,18807.392431655986,20400.117852784202
141,2023-03-31 23:57:07.027027027,tuna,57.990923480497486,10.084627674973913,5.394063779155301,1,40025.6981379278,40947.21716583701
142,2023-09-20 16:57:39.459459460,kerapu,50.60210241952066,22.510224531052323,6.52738921220277,1,46449.752366081826,46206.31383220488
143,2023-04-13 09:16:23.783783784,bandeng,29.586320161411706,8.65614473313801,5.845016502208081,1,18593.787368061334,20579.930951833252
144,2023-11-22 09:03:25.405405408,kakap,97.93317029024125,10.56878816500869,14.382035318618337,1,43413.26302522099,41982.95287193165
145,2023-11-30 00:41:48.108108108,udang,21.602108474065957,7.592013023908839,14.335988786053143,1,67532.10737977152,66623.93463062856
146,2023-10-23 03:14:35.675675676,bandeng,78.97441800057945,18.522164628288223,10.31929870315262,1,20570.22053128091,19608.523790633015
147,2023-03-30 21:43:03.783783784,kerapu,81.48798438308067,23.879646107264193,14.094269624782799,1,48791.88395069259,44602.20034904954
148,2023-10-27 12:10:48.648648648,kakap,39.49253728510933,10.37936063190772,12.429751745620479,1,41447.20447484104,41014.26619363933
149,2023-04-27 23:03:47.027027028,kerapu,73.72467548904298,14.508132157001475,10.079374593621704,1,48307.68500061173,49490.75316114026
150,2023-08-23 06:52:15.135135136,kerapu,27.434331550351196,17.686794794224085,3.0772225379615485,1,48417.84697565644,46977.494511178724
151,2023-02-27 13:40:10.810810811,kakap,40.56378131456639,24.989324964312615,12.270195432952848,1,44932.81557057205,41420.291945202145
152,2023-12-22 23:36:56.216216216,kerapu,83.0321590633812,7.096161299951442,11.429860099061626,1,47288.11992765126,49471.262250156484
153,2023-06-06 07:29:43.783783784,kakap,89.17489536268322,14.971415990114183,10.383043839388968,1,40409.82867321831,44832.79459277572
154,2023-12-09 20:48:17.297297300,bandeng,68.67891301278331,12.702402398050001,12.12509174018966,1,19887.725626530675,19413.699794493805
155,2023-06-18 08:04:19.459459460,kakap,60.54707454563861,22.316403304447103,9.155065977297188,1,43124.89874188018,41302.01554393954
156,2023-04-23 14:07:34.054054054,kakap,32.744321649518426,14.519354620233118,11.44899925585607,1,43191.75288710216,44191.99819046095
157,2023-09-11 23:05:13.513513516,udang,25.048722646332013,7.219550491702962,14.22206504071792,1,68118.59431445453,71468.08987916865
158,2023-01-22 20:41:04.864864865,kakap,29.411922277884692,17.688482905731675,7.509660190153035,1,44298.39792540167,43434.70717501755
159,2023-11-19 02:21:15.675675676,kakap,38.1885840076879,20.415612365277596,11.497462018807505,1,44797.36091477706,44465.568706612365
160,2023-08-05 19:07:23.243243244,bandeng,47.333960151753665,5.057625033312291,8.708253816131505,1,18900.738779849748,19985.659407904048
161,2023-10-07 11:13:09.189189188,udang,50.472762040878976,22.17913370841259,11.092795821767778,1,66322.84769672049,67927.1431329407
162,2023-08-25 11:20:21.621621624,tuna,47.705741487120285,8.720460000113313,12.15472002665237,1,40972.67516584242,43469.31580937866
163,2023-08-25 20:05:02.702702704,bandeng,39.12442657578125,16.041387293067558,3.5454300052295515,1,20287.269920288152,19103.371075952426
164,2023-11-12 04:12:15.135135136,bandeng,60.77793974013585,13.315950013749003,10.759205327383942,1,19956.28266008565,20146.24965321109
165,2023-09-01 09:29:22.162162164,tuna,86.02288865863174,19.393076332210608,5.720894212883335,1,43180.23671169563,43098.73927245783
166,2023-04-19 13:56:02.162162162,kakap,42.37628307771834,12.423232295714836,11.0403904536908,1,42008.96567554712,40387.05775992375
167,2023-09-09 01:07:44.864864864,kerapu,95.39096152817865,22.395263533634214,8.619962231205761,1,47178.0538433129,46820.594493393284
168,2023-04-25 09:50:59.459459460,udang,89.86693293790782,19.609927219175805,12.282632902378646,1,68124.56782724982,68415.06794740507
169,2023-04-23 22:52:15.135135136,kerapu,32.94113690816877,17.954263421258432,4.480809782467157,1,46624.600436798784,45807.13848002762
170,2023-05-12 12:51:10.270270270,tuna,82.90207654056756,20.924811911257088,10.515868219874342,1,43965.31514185328,43011.281511886285
171,2023-06-24 12:43:57.837837838,bandeng,65.96699058542133,20.080460698567645,6.341648747130628,1,20656.855674147562,19141.34709627968
172,2023-02-10 01:55:18.918918919,bandeng,65.32602897371348,5.718773498431067,13.235783943967098,1,20544.724524256544,20186.855620871207
173,2023-12-27 08:33:09.189189192,udang,51.283421044653956,12.894687076896563,14.14060206763569,1,73257.70073133924,66180.48977529163
174,2023-06-27 01:56:45.405405406,bandeng,60.09223993456078,23.616145946329794,14.956779524148665,1,19325.114590148358,19918.892980510398
175,2023-05-13 06:20:32.432432432,bandeng,51.77430219433688,7.514485379844524,12.552088829127399,1,19478.21672516562,20261.148048410505
176,2023-04-03 13:09:54.594594595,udang,63.178609500795424,19.741931008641025,12.044808845136055,1,71386.21025022565,71117.21985734753
177,2023-04-05 08:53:20.000000000,udang,70.23600422181087,24.491836226706592,5.5860091064106125,1,73161.97381002053,69677.27939916396
178,2023-10-20 05:17:07.027027028,tuna,73.94430451272387,6.043972580899433,7.032084707881305,1,40709.97129676042,44751.5350686809
179,2023-09-04 16:11:31.891891892,bandeng,62.59849540475409,18.643877612532208,8.588190501147354,1,19099.75628680255,19089.858526535547
180,2023-06-29 23:54:14.054054054,bandeng,77.71376538629853,14.363082826020609,12.280572573386996,1,18720.26774256645,18444.08614130745
181,2023-09-02 02:58:44.324324324,tuna,31.302243942040462,16.583505107494442,13.979590380935623,1,43060.04264979728,42159.946857317205
182,2023-05-18 08:46:07.567567568,kakap,36.958599272179086,6.706826729686497,5.269669200275816,1,41531.504984437684,40165.05967950164
183,2023-07-11 15:44:08.648648650,kakap,85.49880032594162,5.86013903733879,14.068409816041235,1,41630.53926256287,44769.68376263204
184,2023-11-04 21:18:33.513513516,kakap,45.80223822771322,18.337333211018432,11.347495828248697,1,40354.579797439896,41049.59022874026
185,2023-02-19 22:01:48.108108108,tuna,21.831505998089618,21.46618859641436,10.329248768220463,1,41748.98030903796,43944.635119744395
186,2023-05-10 08:23:03.783783784,bandeng,32.303291973442484,20.640306698659344,5.398095255383274,1,20383.741967023645,20181.51579130104
187,2023-05-13 23:49:54.594594594,tuna,37.8891547597049,15.876114557324748,3.6663003937098066,1,41165.36405945417,41088.644498414666
188,2023-12-10 05:32:58.378378380,tuna,96.58583103156698,6.9973364227235635,9.82157878209528,1,43475.93733105033,43106.13265240083
189,2023-09-30 21:48:49.729729732,kakap,65.84331431446795,18.760888876720276,10.818188199946709,1,43148.14172469296,40240.39484243225
190,2023-12-12 10:01:04.864864864,kerapu,94.61845923810039,9.837777671082918,5.529377392256259,1,48749.16534603013,46659.66022137127
191,2023-10-30 01:23:36.216216216,bandeng,66.01306803973,23.221374055347674,9.677474469905476,1,18704.262279597388,18433.68839272672
192,2023-08-28 00:33:09.189189188,kakap,58.34835521102814,21.765307190914097,13.277920833150883,1,44887.94980172522,44605.71940090421
193,2023-03-14 12:12:15.135135135,kerapu,45.09821529552768,19.187659341747818,13.020791345460239,1,47204.45755322201,49368.47313309764
194,2023-03-19 14:37:50.270270270,kerapu,68.50967555467005,23.976919116622607,14.128262167035565,1,49475.107837907475,45222.55521651222
195,2023-05-29 15:51:21.081081082,udang,31.135841969402385,5.628436430225459,7.390629714682565,1,73074.42075209998,67306.46948369026
196,2023-05-01 23:15:18.918918920,bandeng,91.86093018341649,19.724008501215238,6.816594870611024,1,18909.489725860145,20133.5564060929
197,2023-03-17 18:54:24.864864865,kerapu,86.3465924113027,11.604855586728107,11.993112071769705,1,44308.89105446822,45393.58669356134
198,2023-08-12 08:31:42.702702704,kakap,45.40251583013897,23.121317713727304,8.17334886116406,1,41278.19546897681,44475.38279580922
199,2023-01-29 10:05:24.324324324,udang,96.22380220810355,10.333503933239552,4.050583968333367,1,69926.02192179524,70306.21891620845
200,2023-01-11 13:35:51.351351351,bandeng,86.01606139324545,19.49712998630034,6.393613568045996,1,18794.67164424994,19206.788532923718
201,2023-07-14 22:26:18.378378378,tuna,73.30455086680317,22.55294039301563,8.02298742637787,1,40837.29872258994,44163.4687317471
202,2023-09-11 05:35:51.351351352,kakap,29.740952890021983,5.8331363676536485,6.510197105715024,1,42312.967735525766,42467.03350206697
203,2023-07-22 22:49:22.162162162,kerapu,58.258721843845784,12.952951591840723,6.98646685136786,1,44182.97384143147,49013.98102539661
204,2023-11-01 14:36:23.783783784,kerapu,60.48860438774007,20.246180640438773,6.525310874092689,1,44670.38445392749,49104.07830201159
205,2023-08-06 03:52:04.324324324,kakap,38.604108669230406,14.09837779015174,3.4979900061969533,1,42079.306697039734,40827.100760642046
206,2023-03-02 02:52:58.378378379,kerapu,26.397231548744156,10.345052595871906,10.645136409893311,1,44347.214500643815,44012.778733725616
207,2023-12-01 11:40:32.432432432,udang,82.13789043773542,9.3961069764638,10.167509044241632,1,68853.39146293534,73668.2337091677
208,2023-06-30 08:38:55.135135136,bandeng,29.7628041699516,7.630365338327558,10.840601981744168,1,19490.214411681423,20484.116333093203
209,2023-10-28 05:40:10.810810812,udang,67.54326004494197,22.142591197125647,5.307718752403529,1,69300.38623539954,66054.6509327715
210,2023-01-24 16:24:30.270270270,kerapu,94.91593391069284,16.50710806503112,6.547854499349823,1,48780.46171571698,48581.68845167589
211,2023-02-21 09:00:32.432432432,tuna,90.0884154078434,6.52769889982912,10.435391123339068,1,42650.312275258664,42289.02466279603
212,2023-12-04 00:53:20.000000000,bandeng,42.22020989994089,12.651606471412709,10.195530821519057,1,19476.3550636995,18995.611691557442
